game_started,game_count,games,minutes,gk_saves,clearances,tackles,assisted_shots,fouled,shots,crosses,shots_on_target,passes,interceptions,fouls,goals,assists,cards_yellow,dayofweek,comp,round,venue,result,team,opponent,position,pens_made,pens_att,cards_red,touches,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report,games_szn,minutes_szn,gk_saves_szn,clearances_szn,tackles_szn,assisted_shots_szn,fouled_szn,shots_szn,crosses_szn,shots_on_target_szn,passes_szn,interceptions_szn,fouls_szn,goals_szn,assists_szn,cards_yellow_szn,game_count_szn,games_l5,minutes_l5,gk_saves_l5,clearances_l5,tackles_l5,assisted_shots_l5,fouled_l5,shots_l5,crosses_l5,shots_on_target_l5,passes_l5,interceptions_l5,fouls_l5,goals_l5,assists_l5,cards_yellow_l5,game_count_l5,passes_l5_minus_szn,opp_passes_against
N,18,0,13,0,0,0,0,0,1,0,0,9,0,0,0,0,0,Tue,Premier League,Matchweek 22,Away,W 2-1,Arsenal,Nott'ham Forest,LW,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,88.9,0.0,9.0,2.0,2.0,2.0,Match Report,0.0,43.1764705882353,0.0,0.0,0.6470588235294118,0.0,0.0,1.6470588235294117,0.0,0.47058823529411764,19.647058823529413,0.35294117647058826,0.0,0.23529411764705882,0.058823529411764705,0.0,9.0,0.0,40.4,0.0,0.0,0.6,0.0,0.0,2.0,0.0,0.4,20.2,0.0,0.0,0.2,0.0,0.0,15.0,0.5529411764705863,1.1842964288101
N,19,0,17,0,0,1,0,0,1,0,1,4,0,0,1,0,0,Sun,Premier League,Matchweek 23,Home,W 3-1,Arsenal,Liverpool,LW,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,50.0,0.0,3.0,1.0,1.0,1.0,Match Report,0.0,41.5,0.0,0.0,0.6111111111111112,0.0,0.0,1.6111111111111112,0.0,0.4444444444444444,19.055555555555557,0.3333333333333333,0.0,0.2222222222222222,0.05555555555555555,0.0,9.5,0.0,41.2,0.0,0.0,0.6,0.0,0.0,2.2,0.0,0.4,21.0,0.0,0.0,0.2,0.0,0.0,16.0,1.9444444444444429,0.8006518308324209
Y,20,0,66,0,0,2,0,0,5,0,2,36,0,0,1,0,0,Sun,Premier League,Matchweek 24,Away,W 6-0,Arsenal,West Ham,FW,0.0,0.0,0.0,50.0,1.0,0.7,0.7,0.0,3.0,2.0,27.0,75.0,9.0,40.0,2.0,6.0,3.0,Match Report,0.0,40.21052631578947,0.0,0.0,0.631578947368421,0.0,0.0,1.5789473684210527,0.0,0.47368421052631576,18.263157894736842,0.3157894736842105,0.0,0.2631578947368421,0.05263157894736842,0.0,10.0,0.0,40.0,0.0,0.0,0.8,0.0,0.0,2.4,0.0,0.6,19.2,0.0,0.0,0.4,0.0,0.0,17.0,0.9368421052631568,1.2161682833921934
Y,21,0,68,0,0,1,0,0,3,0,1,14,0,0,1,0,0,Sat,Premier League,Matchweek 25,Away,W 5-0,Arsenal,Burnley,FW,0.0,0.0,0.0,26.0,1.0,0.3,0.3,0.0,1.0,1.0,7.0,50.0,0.0,13.0,0.0,1.0,0.0,Match Report,0.0,41.5,0.0,0.0,0.7,0.0,0.0,1.75,0.0,0.55,19.15,0.3,0.0,0.3,0.05,0.0,10.5,0.0,37.6,0.0,0.0,0.6,0.0,0.0,2.4,0.0,0.8,16.8,0.0,0.0,0.6,0.0,0.0,18.0,-2.349999999999998,1.0392280842445085
N,22,0,27,0,0,1,0,0,0,0,0,7,0,0,0,0,0,Sat,Premier League,Matchweek 26,Home,W 4-1,Arsenal,Newcastle Utd,LW,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,28.6,0.0,5.0,2.0,2.0,1.0,Match Report,0.0,42.76190476190476,0.0,0.0,0.7142857142857143,0.0,0.0,1.8095238095238095,0.0,0.5714285714285714,18.904761904761905,0.2857142857142857,0.0,0.3333333333333333,0.047619047619047616,0.0,11.0,0.0,46.4,0.0,0.0,0.8,0.0,0.0,3.0,0.0,1.0,17.4,0.0,0.0,0.8,0.0,0.0,19.0,-1.5047619047619065,0.9370839309306067
N,23,0,17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,Mon,Premier League,Matchweek 27,Away,W 6-0,Arsenal,Sheffield Utd,LW,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,0.0,7.0,1.0,1.0,1.0,Match Report,0.0,42.04545454545455,0.0,0.0,0.7272727272727273,0.0,0.0,1.7272727272727273,0.0,0.5454545454545454,18.363636363636363,0.2727272727272727,0.0,0.3181818181818182,0.045454545454545456,0.0,11.5,0.0,38.2,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.8,14.0,0.0,0.0,0.6,0.0,0.0,20.0,-4.363636363636363,1.2632049720093148
Y,24,0,78,0,0,0,0,0,2,0,2,37,0,0,0,0,0,Sat,Premier League,Matchweek 28,Home,W 2-1,Arsenal,Brentford,LW,0.0,0.0,0.0,48.0,0.0,0.2,0.2,0.2,3.0,0.0,32.0,86.5,2.0,37.0,3.0,4.0,3.0,Match Report,0.0,40.95652173913044,0.0,0.0,0.6956521739130435,0.0,0.0,1.6521739130434783,0.0,0.5217391304347826,18.0,0.2608695652173913,0.0,0.30434782608695654,0.043478260869565216,0.0,12.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,1.8,0.0,0.8,14.2,0.0,0.0,0.6,0.0,0.0,21.0,-3.8000000000000007,1.0532105752869751
N,25,0,19,0,0,0,0,0,1,0,1,10,0,0,0,0,0,Sun,Premier League,Matchweek 30,Away,D 0-0,Arsenal,Manchester City,LW,0.0,0.0,0.0,12.0,0.0,0.1,0.1,0.0,0.0,0.0,8.0,80.0,1.0,8.0,2.0,1.0,1.0,Match Report,0.0,42.5,0.0,0.0,0.6666666666666666,0.0,0.0,1.6666666666666667,0.0,0.5833333333333334,18.791666666666668,0.25,0.0,0.2916666666666667,0.041666666666666664,0.0,12.5,0.0,51.2,0.0,0.0,0.8,0.0,0.0,2.0,0.0,1.0,20.8,0.0,0.0,0.4,0.0,0.0,22.0,2.008333333333333,0.7643590415824889
Y,26,0,90,0,0,0,0,0,2,0,0,32,0,0,0,0,0,Wed,Premier League,Matchweek 31,Home,W 2-0,Arsenal,Luton Town,LW,0.0,0.0,0.0,42.0,1.0,0.1,0.1,0.0,2.0,0.0,25.0,78.1,2.0,36.0,6.0,4.0,3.0,Match Report,0.0,41.56,0.0,0.0,0.64,0.0,0.0,1.64,0.0,0.6,18.44,0.24,0.0,0.28,0.04,0.0,13.0,0.0,41.8,0.0,0.0,0.4,0.0,0.0,1.2,0.0,0.8,15.6,0.0,0.0,0.2,0.0,0.0,23.0,-2.8400000000000016,1.0757779045797797
N,27,0,27,0,0,0,0,0,2,0,2,5,0,0,1,0,0,Sat,Premier League,Matchweek 32,Away,W 3-0,Arsenal,Brighton,LW,0.0,0.0,0.0,14.0,1.0,0.4,0.4,0.0,2.0,0.0,3.0,60.0,1.0,6.0,2.0,2.0,1.0,Match Report,0.0,43.42307692307692,0.0,0.0,0.6153846153846154,0.0,0.0,1.6538461538461537,0.0,0.5769230769230769,18.961538461538463,0.23076923076923078,0.0,0.2692307692307693,0.038461538461538464,0.0,13.5,0.0,46.2,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.6,19.2,0.0,0.0,0.0,0.0,0.0,24.0,0.23846153846153584,0.8610541358871941
Y,28,0,66,0,0,2,0,0,2,0,1,28,0,0,0,0,0,Sun,Premier League,Matchweek 33,Home,L 0-2,Arsenal,Aston Villa,LW,0.0,0.0,0.0,37.0,1.0,0.5,0.5,0.1,3.0,0.0,25.0,89.3,2.0,23.0,4.0,1.0,0.0,Match Report,0.0,42.81481481481482,0.0,0.0,0.5925925925925926,0.0,0.0,1.6666666666666667,0.0,0.6296296296296297,18.444444444444446,0.2222222222222222,0.0,0.2962962962962963,0.037037037037037035,0.0,14.0,0.0,46.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.0,18.8,0.0,0.0,0.2,0.0,0.0,25.0,0.3555555555555543,0.8960103634933608
Y,29,0,71,0,0,2,0,0,1,0,1,26,0,0,1,0,1,Sat,Premier League,Matchweek 34,Away,W 2-0,Arsenal,Wolves,LW,0.0,0.0,0.0,37.0,0.0,0.1,0.1,0.1,3.0,0.0,18.0,69.2,4.0,23.0,4.0,2.0,1.0,Match Report,0.0,43.642857142857146,0.0,0.0,0.6428571428571429,0.0,0.0,1.6785714285714286,0.0,0.6428571428571429,18.785714285714285,0.21428571428571427,0.0,0.2857142857142857,0.03571428571428571,0.0,14.5,0.0,56.0,0.0,0.0,0.4,0.0,0.0,1.8,0.0,1.2,22.4,0.0,0.0,0.2,0.0,0.0,26.0,3.614285714285714,1.0417469888808353
Y,30,0,71,0,0,2,0,0,5,0,1,29,0,0,1,0,1,Tue,Premier League,Matchweek 29,Home,W 5-0,Arsenal,Chelsea,LW,0.0,0.0,0.0,38.0,1.0,0.5,0.5,0.1,3.0,0.0,26.0,89.7,5.0,25.0,5.0,0.0,0.0,Match Report,0.0,44.58620689655172,0.0,0.0,0.6896551724137931,0.0,0.0,1.6551724137931034,0.0,0.6551724137931034,19.03448275862069,0.20689655172413793,0.0,0.3103448275862069,0.034482758620689655,0.034482758620689655,15.0,0.0,54.6,0.0,0.0,0.8,0.0,0.0,1.6,0.0,1.0,20.2,0.0,0.0,0.4,0.0,0.2,27.0,1.165517241379309,0.8475343007983385
Y,31,0,63,0,0,1,0,0,1,0,0,16,0,0,0,0,0,Sun,Premier League,Matchweek 35,Away,W 3-2,Arsenal,Tottenham,LW,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,75.0,1.0,12.0,3.0,3.0,3.0,Match Report,0.0,45.46666666666667,0.0,0.0,0.7333333333333333,0.0,0.0,1.7666666666666666,0.0,0.6666666666666666,19.366666666666667,0.2,0.0,0.3333333333333333,0.03333333333333333,0.06666666666666667,15.5,0.0,65.0,0.0,0.0,1.2,0.0,0.0,2.4,0.0,1.0,24.0,0.0,0.0,0.6,0.0,0.4,28.0,4.633333333333333,0.7767993461129188
Y,32,0,80,0,0,1,0,0,4,0,1,30,0,0,1,0,0,Sat,Premier League,Matchweek 36,Home,W 3-0,Arsenal,Bournemouth,LW,0.0,0.0,0.0,38.0,0.0,0.4,0.4,0.0,3.0,0.0,24.0,80.0,2.0,26.0,1.0,2.0,0.0,Match Report,0.0,46.03225806451613,0.0,0.0,0.7419354838709677,0.0,0.0,1.7419354838709677,0.0,0.6451612903225806,19.258064516129032,0.1935483870967742,0.0,0.3225806451612903,0.03225806451612903,0.06451612903225806,16.0,0.0,59.6,0.0,0.0,1.4,0.0,0.0,2.2,0.0,1.0,20.8,0.0,0.0,0.6,0.0,0.4,29.0,1.5419354838709687,1.0297693403040162
Y,33,0,65,0,0,3,0,0,1,0,1,12,2,0,1,0,0,Sun,Premier League,Matchweek 37,Away,W 1-0,Arsenal,Manchester Utd,LW,0.0,0.0,0.0,24.0,2.0,0.5,0.5,0.3,2.0,0.0,8.0,66.7,3.0,17.0,1.0,0.0,0.0,Match Report,0.0,47.09375,0.0,0.0,0.75,0.0,0.0,1.8125,0.0,0.65625,19.59375,0.1875,0.0,0.34375,0.03125,0.0625,16.5,0.0,70.2,0.0,0.0,1.6,0.0,0.0,2.6,0.0,0.8,25.8,0.0,0.0,0.6,0.0,0.4,30.0,6.206250000000001,0.9849431190208143
Y,34,0,77,0,0,0,0,0,1,0,0,34,0,0,0,0,0,Sun,Premier League,Matchweek 38,Home,W 2-1,Arsenal,Everton,LW,0.0,0.0,0.0,42.0,3.0,0.0,0.0,0.2,2.0,0.0,28.0,82.4,2.0,30.0,3.0,1.0,0.0,Match Report,0.0,47.63636363636363,0.0,0.0,0.8181818181818182,0.0,0.0,1.7878787878787878,0.0,0.6666666666666666,19.363636363636363,0.24242424242424243,0.0,0.36363636363636365,0.030303030303030304,0.06060606060606061,17.0,0.0,70.0,0.0,0.0,1.8,0.0,0.0,2.4,0.0,0.8,22.6,0.4,0.0,0.8,0.0,0.4,31.0,3.236363636363638,1.172421592667417
Y,1,0,45,0,0,0,0,0,0,0,0,17,1,0,0,0,0,Sat,Premier League,Matchweek 1,Away,L 1-5,Aston Villa,Newcastle Utd,RW,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,29.4,0.0,14.0,2.0,1.0,0.0,Match Report,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9370839309306067
Y,2,0,62,0,0,0,0,0,2,0,1,31,0,0,1,1,0,Sun,Premier League,Matchweek 2,Home,W 4-0,Aston Villa,Everton,RW,0.0,0.0,0.0,35.0,0.0,0.3,0.3,0.6,4.0,2.0,25.0,80.6,2.0,25.0,5.0,2.0,2.0,Match Report,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.172421592667417
N,3,0,46,0,0,0,0,0,0,0,0,12,0,0,0,0,0,Sun,Premier League,Matchweek 4,Away,L 0-3,Aston Villa,Liverpool,RM,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.1,2.0,0.0,7.0,58.3,1.0,11.0,2.0,3.0,2.0,Match Report,0.0,53.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,24.0,0.5,0.0,0.5,0.5,0.0,1.5,0.0,53.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,24.0,0.5,0.0,0.5,0.5,0.0,1.5,0.0,0.8006518308324209
N,4,0,34,0,0,0,0,0,2,0,1,21,1,0,1,0,1,Sat,Premier League,Matchweek 5,Home,W 3-1,Aston Villa,Crystal Palace,"RM,LW",0.0,0.0,0.0,28.0,0.0,0.8,0.8,0.0,3.0,0.0,15.0,71.4,4.0,18.0,3.0,4.0,2.0,Match Report,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,20.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,2.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,20.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,2.0,0.0,1.1941150162700676
N,5,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,Sun,Premier League,Matchweek 6,Away,W 1-0,Aston Villa,Chelsea,RM,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.2,2.0,0.0,4.0,66.7,0.0,8.0,0.0,4.0,0.0,Match Report,0.0,46.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,20.25,0.5,0.0,0.5,0.25,0.25,2.5,0.0,46.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,20.25,0.5,0.0,0.5,0.25,0.25,2.5,0.0,0.8475343007983385
N,6,0,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,Sun,Premier League,Matchweek 8,Away,D 1-1,Aston Villa,Wolves,RW,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.1,1.0,0.0,8.0,72.7,1.0,7.0,0.0,1.0,0.0,Match Report,0.0,40.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,17.4,0.4,0.0,0.4,0.2,0.2,3.0,0.0,40.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,17.4,0.4,0.0,0.4,0.2,0.2,3.0,0.0,1.0417469888808353
N,7,0,15,0,0,0,0,0,2,0,1,10,1,0,1,0,0,Sun,Premier League,Matchweek 9,Home,W 4-1,Aston Villa,West Ham,"RM,LM",0.0,0.0,0.0,15.0,0.0,0.3,0.3,0.0,1.0,0.0,9.0,90.0,2.0,11.0,3.0,1.0,1.0,Match Report,0.0,35.333333333333336,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,16.333333333333332,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,3.5,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,16.2,0.2,0.0,0.4,0.2,0.2,4.0,-0.13333333333333286,1.2161682833921934
N,8,0,45,0,0,0,0,0,1,0,0,21,0,0,0,1,0,Sun,Premier League,Matchweek 10,Home,W 3-1,Aston Villa,Luton Town,RM,0.0,0.0,0.0,25.0,0.0,0.1,0.1,0.6,2.0,0.0,16.0,76.2,0.0,22.0,1.0,2.0,0.0,Match Report,0.0,32.42857142857143,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.42857142857142855,15.428571428571429,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,12.0,0.4,0.0,0.4,0.0,0.2,5.0,-3.428571428571429,1.0757779045797797
N,9,0,45,0,0,0,0,0,3,0,0,20,0,0,0,0,0,Sun,Premier League,Matchweek 11,Away,L 0-2,Aston Villa,Nott'ham Forest,RM,0.0,0.0,0.0,32.0,1.0,0.3,0.3,0.0,1.0,0.0,13.0,65.0,0.0,25.0,3.0,6.0,2.0,Match Report,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.375,16.125,0.375,0.0,0.375,0.25,0.125,4.5,0.0,23.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,13.8,0.4,0.0,0.4,0.2,0.2,6.0,-2.3249999999999993,1.1842964288101
N,10,0,29,0,0,0,0,0,1,0,0,12,2,0,0,1,0,Sun,Premier League,Matchweek 12,Home,W 3-1,Aston Villa,Fulham,RM,0.0,0.0,0.0,20.0,0.0,0.1,0.1,1.0,1.0,1.0,10.0,83.3,2.0,14.0,2.0,3.0,1.0,Match Report,0.0,35.22222222222222,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.3333333333333333,16.555555555555557,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,5.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.2,13.6,0.2,0.0,0.2,0.2,0.0,7.0,-2.9555555555555575,1.0267363734970107
N,11,0,45,0,0,0,0,0,3,0,1,16,0,0,0,0,0,Sun,Premier League,Matchweek 13,Away,W 2-1,Aston Villa,Tottenham,RM,0.0,0.0,0.0,23.0,0.0,0.2,0.2,0.0,3.0,0.0,14.0,87.5,0.0,16.0,2.0,4.0,3.0,Match Report,0.0,34.6,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.3,16.1,0.5,0.0,0.3,0.3,0.1,5.5,0.0,28.6,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.2,14.8,0.6,0.0,0.2,0.4,0.0,8.0,-1.3000000000000007,0.7767993461129188
Y,12,0,73,0,0,0,0,0,2,0,1,28,0,0,1,0,0,Sun,Premier League,Matchweek 14,Away,D 2-2,Aston Villa,Bournemouth,"RM,CM",0.0,0.0,0.0,35.0,0.0,0.1,0.1,0.2,1.0,0.0,22.0,78.6,2.0,29.0,5.0,5.0,2.0,Match Report,0.0,35.54545454545455,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,0.0,0.36363636363636365,16.09090909090909,0.45454545454545453,0.0,0.2727272727272727,0.2727272727272727,0.09090909090909091,6.0,0.0,35.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,15.8,0.6,0.0,0.2,0.4,0.0,9.0,-0.29090909090908923,1.0297693403040162
Y,13,0,84,0,0,0,0,0,5,0,3,22,0,0,1,0,0,Wed,Premier League,Matchweek 15,Home,W 1-0,Aston Villa,Manchester City,RM,0.0,0.0,0.0,35.0,3.0,0.4,0.4,0.2,3.0,0.0,16.0,72.7,5.0,23.0,7.0,5.0,3.0,Match Report,0.0,38.666666666666664,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.4166666666666667,17.083333333333332,0.4166666666666667,0.0,0.3333333333333333,0.25,0.08333333333333333,6.5,0.0,47.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,19.4,0.4,0.0,0.2,0.4,0.0,10.0,2.3166666666666664,0.7643590415824889
Y,14,0,45,0,0,2,0,0,0,0,0,10,0,0,0,1,0,Sat,Premier League,Matchweek 16,Home,W 1-0,Aston Villa,Arsenal,RM,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.1,1.0,1.0,7.0,70.0,0.0,10.0,0.0,3.0,0.0,Match Report,0.0,42.15384615384615,0.0,0.0,0.0,0.0,0.0,1.6153846153846154,0.0,0.6153846153846154,17.46153846153846,0.38461538461538464,0.0,0.38461538461538464,0.23076923076923078,0.07692307692307693,7.0,0.0,55.2,0.0,0.0,0.0,0.0,0.0,2.8,0.0,1.0,19.6,0.4,0.0,0.4,0.2,0.0,11.0,2.1384615384615415,0.834888371399637
N,15,0,26,0,0,0,0,0,0,0,0,11,0,0,0,1,1,Sun,Premier League,Matchweek 17,Away,W 2-1,Aston Villa,Brentford,WB,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.3,1.0,1.0,7.0,63.6,0.0,9.0,2.0,3.0,0.0,Match Report,0.0,42.357142857142854,0.0,0.0,0.14285714285714285,0.0,0.0,1.5,0.0,0.5714285714285714,16.928571428571427,0.35714285714285715,0.0,0.35714285714285715,0.2857142857142857,0.07142857142857142,7.5,0.0,55.2,0.0,0.0,0.4,0.0,0.0,2.2,0.0,1.0,17.6,0.4,0.0,0.4,0.4,0.0,12.0,0.6714285714285744,1.0532105752869751
Y,16,0,80,0,0,0,0,0,1,0,0,29,0,0,0,0,1,Fri,Premier League,Matchweek 18,Home,D 1-1,Aston Villa,Sheffield Utd,RM,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.1,3.0,0.0,24.0,82.8,5.0,30.0,5.0,3.0,0.0,Match Report,0.0,41.266666666666666,0.0,0.0,0.13333333333333333,0.0,0.0,1.4,0.0,0.5333333333333333,16.53333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.13333333333333333,8.0,0.0,54.6,0.0,0.0,0.4,0.0,0.0,2.0,0.0,1.0,17.4,0.0,0.0,0.4,0.4,0.2,13.0,0.8666666666666671,1.2632049720093148
Y,17,0,76,0,0,1,0,0,2,0,1,23,0,0,0,0,0,Tue,Premier League,Matchweek 19,Away,L 2-3,Aston Villa,Manchester Utd,RW,0.0,0.0,0.0,31.0,1.0,0.1,0.1,0.1,2.0,0.0,14.0,60.9,3.0,19.0,3.0,4.0,2.0,Match Report,0.0,43.6875,0.0,0.0,0.125,0.0,0.0,1.375,0.0,0.5,17.3125,0.3125,0.0,0.3125,0.3125,0.1875,8.5,0.0,61.6,0.0,0.0,0.4,0.0,0.0,1.6,0.0,0.8,20.0,0.0,0.0,0.4,0.4,0.4,14.0,2.6875,0.9849431190208143
Y,18,0,89,0,0,0,0,0,3,0,1,35,0,0,1,0,0,Sat,Premier League,Matchweek 20,Home,W 3-2,Aston Villa,Burnley,RM,0.0,0.0,0.0,42.0,0.0,0.2,0.2,0.1,5.0,0.0,25.0,71.4,3.0,32.0,7.0,6.0,2.0,Match Report,0.0,45.588235294117645,0.0,0.0,0.17647058823529413,0.0,0.0,1.411764705882353,0.0,0.5294117647058824,17.647058823529413,0.29411764705882354,0.0,0.29411764705882354,0.29411764705882354,0.17647058823529413,9.0,0.0,62.2,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.8,19.0,0.0,0.0,0.2,0.4,0.4,15.0,1.352941176470587,1.0392280842445085
Y,19,0,63,0,0,0,0,0,1,0,1,29,0,0,0,0,0,Sun,Premier League,Matchweek 21,Away,D 0-0,Aston Villa,Everton,RM,0.0,0.0,0.0,35.0,0.0,0.1,0.1,0.0,4.0,0.0,23.0,79.3,3.0,25.0,1.0,1.0,0.0,Match Report,0.0,48.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.5,0.0,0.5555555555555556,18.61111111111111,0.2777777777777778,0.0,0.3333333333333333,0.2777777777777778,0.16666666666666666,9.5,0.0,63.2,0.0,0.0,0.6,0.0,0.0,1.2,0.0,0.4,21.6,0.0,0.0,0.2,0.4,0.4,16.0,2.9888888888888907,1.172421592667417
N,20,0,29,0,0,0,0,0,1,0,0,22,0,0,0,1,0,Tue,Premier League,Matchweek 22,Home,L 1-3,Aston Villa,Newcastle Utd,FW,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.8,8.0,1.0,16.0,72.7,5.0,19.0,4.0,5.0,4.0,Match Report,0.0,48.78947368421053,0.0,0.0,0.15789473684210525,0.0,0.0,1.4736842105263157,0.0,0.5789473684210527,19.157894736842106,0.2631578947368421,0.0,0.3157894736842105,0.2631578947368421,0.15789473684210525,10.0,0.0,66.8,0.0,0.0,0.2,0.0,0.0,1.4,0.0,0.6,25.4,0.0,0.0,0.2,0.2,0.4,17.0,6.242105263157892,0.9370839309306067
Y,21,0,59,0,0,1,0,0,2,0,1,24,1,0,1,0,0,Sat,Premier League,Matchweek 23,Away,W 5-0,Aston Villa,Sheffield Utd,RW,0.0,0.0,0.0,34.0,0.0,0.1,0.1,0.2,3.0,0.0,20.0,83.3,2.0,20.0,2.0,2.0,2.0,Match Report,0.0,47.8,0.0,0.0,0.15,0.0,0.0,1.45,0.0,0.55,19.3,0.25,0.0,0.3,0.3,0.15,10.5,0.0,67.4,0.0,0.0,0.2,0.0,0.0,1.6,0.0,0.6,27.6,0.0,0.0,0.2,0.2,0.2,18.0,8.3,1.2632049720093148
Y,22,0,72,0,0,0,0,0,2,0,0,28,0,0,0,0,0,Sun,Premier League,Matchweek 24,Home,L 1-2,Aston Villa,Manchester Utd,RW,0.0,0.0,0.0,33.0,0.0,0.1,0.1,0.1,6.0,1.0,23.0,82.1,2.0,21.0,3.0,3.0,3.0,Match Report,0.0,48.333333333333336,0.0,0.0,0.19047619047619047,0.0,0.0,1.4761904761904763,0.0,0.5714285714285714,19.523809523809526,0.2857142857142857,0.0,0.3333333333333333,0.2857142857142857,0.14285714285714285,11.0,0.0,63.2,0.0,0.0,0.4,0.0,0.0,1.8,0.0,0.8,26.6,0.2,0.0,0.4,0.2,0.0,19.0,7.076190476190476,0.9849431190208143
Y,23,0,80,0,0,0,0,0,3,0,0,21,0,0,0,0,0,Sat,Premier League,Matchweek 25,Away,W 2-1,Aston Villa,Fulham,RW,0.0,0.0,0.0,32.0,1.0,0.1,0.1,0.1,5.0,0.0,15.0,71.4,2.0,20.0,4.0,4.0,2.0,Match Report,0.0,49.40909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,1.5,0.0,0.5454545454545454,19.90909090909091,0.2727272727272727,0.0,0.3181818181818182,0.2727272727272727,0.13636363636363635,11.5,0.0,62.4,0.0,0.0,0.2,0.0,0.0,1.8,0.0,0.6,27.6,0.2,0.0,0.4,0.2,0.0,20.0,7.690909090909091,1.0267363734970107
