providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,prop_label
0QA239212048#188381693_13L84240Q11971696543Q20,2,239212048,In Play Out,+100,2,2.00,1/1,None Specified,Tommy Edman,Unknown,None Specified,188381693,None Specified,"[{'id': '32461', 'name': 'Tommy Edman', 'type': 'Player'}]",Plate Appearance,Tommy Edman - 1st Plate Appearance - Exact Result
0QA239212048#188381694_13L84240Q1-1060517930Q20,2,239212048,Strikeout,+310,4.1,4.10,31/10,None Specified,Tommy Edman,Unknown,None Specified,188381694,None Specified,"[{'id': '32461', 'name': 'Tommy Edman', 'type': 'Player'}]",Plate Appearance,Tommy Edman - 1st Plate Appearance - Exact Result
0QA239212048#188381695_13L84240Q1-338591191Q20,2,239212048,Walk/Hit by Pitch,+800,9,9.00,8/1,None Specified,Tommy Edman,Unknown,None Specified,188381695,None Specified,"[{'id': '32461', 'name': 'Tommy Edman', 'type': 'Player'}]",Plate Appearance,Tommy Edman - 1st Plate Appearance - Exact Result
0QA239212048#188381696_13L84240Q11044542311Q20,2,239212048,Single,+425,5.25,5.25,17/4,None Specified,Tommy Edman,Unknown,None Specified,188381696,None Specified,"[{'id': '32461', 'name': 'Tommy Edman', 'type': 'Player'}]",Plate Appearance,Tommy Edman - 1st Plate Appearance - Exact Result
0QA239212048#188381697_13L84240Q1-456797681Q20,2,239212048,Double,+1100,12,12.00,11/1,None Specified,Tommy Edman,Unknown,None Specified,188381697,None Specified,"[{'id': '32461', 'name': 'Tommy Edman', 'type': 'Player'}]",Plate Appearance,Tommy Edman - 1st Plate Appearance - Exact Result
0QA239212048#188381698_13L84240Q1192253848Q20,2,239212048,Triple,+2500,26,26.00,25/1,None Specified,Tommy Edman,Unknown,None Specified,188381698,None Specified,"[{'id': '32461', 'name': 'Tommy Edman', 'type': 'Player'}]",Plate Appearance,Tommy Edman - 1st Plate Appearance - Exact Result
0QA239212048#188381699_13L84240Q1-421461588Q20,2,239212048,Home Run,+1500,16,16.00,15/1,None Specified,Tommy Edman,Unknown,None Specified,188381699,None Specified,"[{'id': '32461', 'name': 'Tommy Edman', 'type': 'Player'}]",Plate Appearance,Tommy Edman - 1st Plate Appearance - Exact Result
0QA239212048#188381700_13L84240Q11143958792Q20,2,239212048,Reach on Error,+2200,23,23.00,22/1,None Specified,Tommy Edman,Unknown,None Specified,188381700,None Specified,"[{'id': '32461', 'name': 'Tommy Edman', 'type': 'Player'}]",Plate Appearance,Tommy Edman - 1st Plate Appearance - Exact Result
0QA239031714#187571646_13L84240Q10Q22,2,239031714,LA Dodgers,-180,1.55555556,1.55,5/9,None Specified,LA Dodgers,Team,None Specified,187572646,['SGP'],"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",1st of Game,1st Run
0QA239031714#187571545_13L84240Q10Q21,2,239031714,CHI Cubs,+135,2.35,2.35,27/20,None Specified,CHI Cubs,Team,None Specified,187574545,['SGP'],"[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",1st of Game,1st Run
0OU79097918O50_1,2,3_79097918,Over,+110,2.1,2.10,11/10,0.5,,Unknown,True,500,"['MainPointLine', 'SGP']",None Specified,1st Inning,Runs - 1st Inning
0OU79097918U50_3,2,3_79097918,Under,-145,1.68965518,1.68,20/29,0.5,,Unknown,True,502,"['MainPointLine', 'SGP']",None Specified,1st Inning,Runs - 1st Inning
0OU79097918O150_1,2,3_79097918,Over,+265,3.65,3.65,53/20,1.5,,Unknown,None Specified,1500,['SGP'],None Specified,1st Inning,Runs - 1st Inning
0OU79097918U150_3,2,3_79097918,Under,-390,1.25641026,1.25,10/39,1.5,,Unknown,None Specified,1502,['SGP'],None Specified,1st Inning,Runs - 1st Inning
0QA239031718#187571639_13L84240Q12Q21,2,239031718,LA Dodgers,-145,1.68965518,1.68,20/29,None Specified,LA Dodgers,Team,None Specified,187572639,['SGP'],"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",1st X Innings,1st 5 Innings
0QA239031718#187571552_13L84240Q11Q20,2,239031718,CHI Cubs,+114,2.14,2.14,57/50,None Specified,CHI Cubs,Team,None Specified,187574552,['SGP'],"[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",1st X Innings,1st 5 Innings
0QA239031720#187571550_13L84240Q11Q21,2,239031720,1+ Run,-175,1.57142858,1.57,4/7,None Specified,,Unknown,None Specified,15750,['SGP'],None Specified,1st X Innings,Both Teams to Score X+ Runs - 1st 5 Innings
0QA239031720#187571641_13L84240Q12Q22,2,239031720,2+ Runs,+190,2.9,2.90,19/10,None Specified,,Unknown,None Specified,29041,['SGP'],None Specified,1st X Innings,Both Teams to Score X+ Runs - 1st 5 Innings
0QA239031720#187571653_13L84240Q13Q23,2,239031720,3+ Runs,+475,5.75,5.75,19/4,None Specified,,Unknown,None Specified,57553,['SGP'],None Specified,1st X Innings,Both Teams to Score X+ Runs - 1st 5 Innings
0QA239031720#187571713_13L84240Q14Q24,2,239031720,4+ Runs,+1100,12,12.00,11/1,None Specified,,Unknown,None Specified,120013,['SGP'],None Specified,1st X Innings,Both Teams to Score X+ Runs - 1st 5 Innings
0QA239031720#187571721_13L84240Q15Q25,2,239031720,5+ Runs,+2500,26,26.00,25/1,None Specified,,Unknown,None Specified,260021,['SGP'],None Specified,1st X Innings,Both Teams to Score X+ Runs - 1st 5 Innings
0QA239031720#187571761_13L84240Q16Q26,2,239031720,6+ Runs,+6000,61,61.00,60/1,None Specified,,Unknown,None Specified,610061,['SGP'],None Specified,1st X Innings,Both Teams to Score X+ Runs - 1st 5 Innings
0QA239031720#187571768_13L84240Q17Q27,2,239031720,7+ Runs,+10000,101,101.00,100/1,None Specified,,Unknown,None Specified,1010068,['SGP'],None Specified,1st X Innings,Both Teams to Score X+ Runs - 1st 5 Innings
0OU79097925O150_1,2,3_79097925,Over,-125,1.8,1.80,4/5,1.5,CHI Cubs,Unknown,True,1500,"['MainPointLine', 'SGP']","[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",1st X Innings,CHI Cubs: Team Total Runs - 1st 5 Innings
0OU79097925U150_3,2,3_79097925,Under,-105,1.95238096,1.95,20/21,1.5,CHI Cubs,Unknown,True,1502,"['MainPointLine', 'SGP']","[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",1st X Innings,CHI Cubs: Team Total Runs - 1st 5 Innings
0OU79097926O250_1,2,3_79097926,Over,+124,2.24,2.24,31/25,2.5,LA Dodgers,Unknown,True,2500,"['MainPointLine', 'SGP']","[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",1st X Innings,LA Dodgers: Team Total Runs - 1st 5 Innings
0OU79097926U250_3,2,3_79097926,Under,-160,1.625,1.62,5/8,2.5,LA Dodgers,Unknown,True,2502,"['MainPointLine', 'SGP']","[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",1st X Innings,LA Dodgers: Team Total Runs - 1st 5 Innings
0HC79097931N150_3,2,2_79097931,LA Dodgers,+170,2.7,2.70,17/10,-1.5,LA Dodgers,Team,None Specified,-1501,['SGP'],"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",1st X Innings,Run Line - 1st 5 Innings
0HC79097931P150_1,2,2_79097931,CHI Cubs,-220,1.45454546,1.45,5/11,1.5,CHI Cubs,Team,None Specified,-1499,['SGP'],"[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",1st X Innings,Run Line - 1st 5 Innings
0HC79097931N50_3,2,2_79097931,LA Dodgers,-105,1.95238096,1.95,20/21,-0.5,LA Dodgers,Team,True,-501,"['MainPointLine', 'SGP']","[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",1st X Innings,Run Line - 1st 5 Innings
0HC79097931P50_1,2,2_79097931,CHI Cubs,-125,1.8,1.80,4/5,0.5,CHI Cubs,Team,True,-499,"['MainPointLine', 'SGP']","[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",1st X Innings,Run Line - 1st 5 Innings
0HC79097931P50_3,2,2_79097931,LA Dodgers,-195,1.51282052,1.51,20/39,0.5,LA Dodgers,Team,None Specified,499,['SGP'],"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",1st X Innings,Run Line - 1st 5 Innings
0HC79097931N50_1,2,2_79097931,CHI Cubs,+150,2.5,2.50,6/4,-0.5,CHI Cubs,Team,None Specified,501,['SGP'],"[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",1st X Innings,Run Line - 1st 5 Innings
0HC79097931P150_3,2,2_79097931,LA Dodgers,-360,1.27777778,1.27,5/18,1.5,LA Dodgers,Team,None Specified,1499,['SGP'],"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",1st X Innings,Run Line - 1st 5 Innings
0HC79097931N150_1,2,2_79097931,CHI Cubs,+260,3.6,3.60,13/5,-1.5,CHI Cubs,Team,None Specified,1501,['SGP'],"[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",1st X Innings,Run Line - 1st 5 Innings
0OU79097921O350_1,2,3_79097921,Over,-166,1.60240964,1.60,50/83,3.5,,Unknown,None Specified,3500,['SGP'],None Specified,1st X Innings,Total Runs - 1st 5 Innings
0OU79097921U350_3,2,3_79097921,Under,+130,2.3,2.30,13/10,3.5,,Unknown,None Specified,3502,['SGP'],None Specified,1st X Innings,Total Runs - 1st 5 Innings
0OU79097921O450_1,2,3_79097921,Over,+105,2.05,2.05,21/20,4.5,,Unknown,True,4500,"['MainPointLine', 'SGP']",None Specified,1st X Innings,Total Runs - 1st 5 Innings
0OU79097921U450_3,2,3_79097921,Under,-135,1.74074075,1.74,20/27,4.5,,Unknown,True,4502,"['MainPointLine', 'SGP']",None Specified,1st X Innings,Total Runs - 1st 5 Innings
0OU79097921O550_1,2,3_79097921,Over,+165,2.65,2.65,33/20,5.5,,Unknown,None Specified,5500,['SGP'],None Specified,1st X Innings,Total Runs - 1st 5 Innings
0OU79097921U550_3,2,3_79097921,Under,-215,1.46511628,1.46,20/43,5.5,,Unknown,None Specified,5502,['SGP'],None Specified,1st X Innings,Total Runs - 1st 5 Innings
0OU79097932O50_1,2,3_79097932,Over,+115,2.15,2.15,23/20,0.5,,Unknown,True,500,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 2nd Inning
0OU79097932U50_3,2,3_79097932,Under,-145,1.68965518,1.68,20/29,0.5,,Unknown,True,502,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 2nd Inning
0OU79097932O150_1,2,3_79097932,Over,+290,3.9,3.90,29/10,1.5,,Unknown,None Specified,1500,['SGP'],None Specified,Innings,Runs - 2nd Inning
0OU79097932U150_3,2,3_79097932,Under,-400,1.25,1.25,1/4,1.5,,Unknown,None Specified,1502,['SGP'],None Specified,Innings,Runs - 2nd Inning
0OU79097945O50_1,2,3_79097945,Over,+110,2.1,2.10,11/10,0.5,,Unknown,True,500,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 3rd Inning
0OU79097945U50_3,2,3_79097945,Under,-135,1.74074075,1.74,20/27,0.5,,Unknown,True,502,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 3rd Inning
0OU79097945O150_1,2,3_79097945,Over,+265,3.65,3.65,53/20,1.5,,Unknown,None Specified,1500,['SGP'],None Specified,Innings,Runs - 3rd Inning
0OU79097945U150_3,2,3_79097945,Under,-360,1.27777778,1.27,5/18,1.5,,Unknown,None Specified,1502,['SGP'],None Specified,Innings,Runs - 3rd Inning
0OU79097944O50_1,2,3_79097944,Over,+105,2.05,2.05,21/20,0.5,,Unknown,True,500,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 4th Inning
0OU79097944U50_3,2,3_79097944,Under,-130,1.76923077,1.76,10/13,0.5,,Unknown,True,502,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 4th Inning
0OU79097944O150_1,2,3_79097944,Over,+260,3.6,3.60,13/5,1.5,,Unknown,None Specified,1500,['SGP'],None Specified,Innings,Runs - 4th Inning
0OU79097944U150_3,2,3_79097944,Under,-350,1.28571429,1.28,2/7,1.5,,Unknown,None Specified,1502,['SGP'],None Specified,Innings,Runs - 4th Inning
0OU79097943O50_1,2,3_79097943,Over,+105,2.05,2.05,21/20,0.5,,Unknown,True,500,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 5th Inning
0OU79097943U50_3,2,3_79097943,Under,-135,1.74074075,1.74,20/27,0.5,,Unknown,True,502,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 5th Inning
0OU79097943O150_1,2,3_79097943,Over,+270,3.7,3.70,27/10,1.5,,Unknown,None Specified,1500,['SGP'],None Specified,Innings,Runs - 5th Inning
0OU79097943U150_3,2,3_79097943,Under,-370,1.27027028,1.27,10/37,1.5,,Unknown,None Specified,1502,['SGP'],None Specified,Innings,Runs - 5th Inning
0OU79097942O50_1,2,3_79097942,Over,+100,2,2.00,1/1,0.5,,Unknown,True,500,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 6th Inning
0OU79097942U50_3,2,3_79097942,Under,-125,1.8,1.80,4/5,0.5,,Unknown,True,502,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 6th Inning
0OU79097942O150_1,2,3_79097942,Over,+255,3.55,3.55,51/20,1.5,,Unknown,None Specified,1500,['SGP'],None Specified,Innings,Runs - 6th Inning
0OU79097942U150_3,2,3_79097942,Under,-340,1.29411765,1.29,5/17,1.5,,Unknown,None Specified,1502,['SGP'],None Specified,Innings,Runs - 6th Inning
0OU79097941O50_1,2,3_79097941,Over,+110,2.1,2.10,11/10,0.5,,Unknown,True,500,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 7th Inning
0OU79097941U50_3,2,3_79097941,Under,-140,1.71428572,1.71,5/7,0.5,,Unknown,True,502,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 7th Inning
0OU79097941O150_1,2,3_79097941,Over,+260,3.6,3.60,13/5,1.5,,Unknown,None Specified,1500,['SGP'],None Specified,Innings,Runs - 7th Inning
0OU79097941U150_3,2,3_79097941,Under,-350,1.28571429,1.28,2/7,1.5,,Unknown,None Specified,1502,['SGP'],None Specified,Innings,Runs - 7th Inning
0OU79097940O50_1,2,3_79097940,Over,+110,2.1,2.10,11/10,0.5,,Unknown,True,500,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 8th Inning
0OU79097940U50_3,2,3_79097940,Under,-145,1.68965518,1.68,20/29,0.5,,Unknown,True,502,"['MainPointLine', 'SGP']",None Specified,Innings,Runs - 8th Inning
0OU79097940O150_1,2,3_79097940,Over,+290,3.9,3.90,29/10,1.5,,Unknown,None Specified,1500,['SGP'],None Specified,Innings,Runs - 8th Inning
0OU79097940U150_3,2,3_79097940,Under,-380,1.2631579,1.26,5/19,1.5,,Unknown,None Specified,1502,['SGP'],None Specified,Innings,Runs - 8th Inning
0OU79097939O50_1,2,3_79097939,Over,+155,2.55,2.55,31/20,0.5,,Unknown,True,500,['MainPointLine'],None Specified,Innings,Runs - 9th Inning
0OU79097939U50_3,2,3_79097939,Under,-195,1.51282052,1.51,20/39,0.5,,Unknown,True,502,['MainPointLine'],None Specified,Innings,Runs - 9th Inning
0OU79097939O150_1,2,3_79097939,Over,+370,4.7,4.70,37/10,1.5,,Unknown,None Specified,1500,None Specified,None Specified,Innings,Runs - 9th Inning
0OU79097939U150_3,2,3_79097939,Under,-525,1.1904762,1.19,4/21,1.5,,Unknown,None Specified,1502,None Specified,None Specified,Innings,Runs - 9th Inning
0OU79097948O350_1,2,3_79097948,Over,-105,1.95238096,1.95,20/21,3.5,CHI Cubs,Unknown,True,3500,"['MainPointLine', 'SGP']","[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",Team Totals,CHI Cubs: Team Total Runs
0OU79097948U350_3,2,3_79097948,Under,-125,1.8,1.80,4/5,3.5,CHI Cubs,Unknown,True,3502,"['MainPointLine', 'SGP']","[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",Team Totals,CHI Cubs: Team Total Runs
0OU79097949O450_1,2,3_79097949,Over,+100,2,2.00,1/1,4.5,LA Dodgers,Unknown,True,4500,"['MainPointLine', 'SGP']","[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Team Totals,LA Dodgers: Team Total Runs
0OU79097949U450_3,2,3_79097949,Under,-130,1.76923077,1.76,10/13,4.5,LA Dodgers,Unknown,True,4502,"['MainPointLine', 'SGP']","[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Team Totals,LA Dodgers: Team Total Runs
0QA239031764#187571596_13L84240Q11Q22,2,239031764,LA Dodgers,-145,1.68965518,1.68,20/29,None Specified,LA Dodgers,Team,None Specified,187572596,['SGP'],"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Game Props,Race to 3 Runs
0QA239031764#187571690_13L84240Q12Q20,2,239031764,Neither,+800,9,9.00,8/1,None Specified,,Unknown,None Specified,187573690,['SGP'],None Specified,Game Props,Race to 3 Runs
0QA239031764#187571594_13L84240Q10Q21,2,239031764,CHI Cubs,+150,2.5,2.50,6/4,None Specified,CHI Cubs,Team,None Specified,187574594,['SGP'],"[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",Game Props,Race to 3 Runs
0QA239031763#187571598_13L84240Q11Q22,2,239031763,LA Dodgers,-115,1.86956522,1.86,20/23,None Specified,LA Dodgers,Team,None Specified,187572598,['SGP'],"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Game Props,Race to 4 Runs
0QA239031763#187571689_13L84240Q12Q20,2,239031763,Neither,+350,4.5,4.50,7/2,None Specified,,Unknown,None Specified,187573689,['SGP'],None Specified,Game Props,Race to 4 Runs
0QA239031763#187571593_13L84240Q10Q21,2,239031763,CHI Cubs,+195,2.95,2.95,39/20,None Specified,CHI Cubs,Team,None Specified,187574593,['SGP'],"[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",Game Props,Race to 4 Runs
0QA239031762#187571599_13L84240Q11Q22,2,239031762,LA Dodgers,+120,2.2,2.20,6/5,None Specified,LA Dodgers,Team,None Specified,187572599,['SGP'],"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Game Props,Race to 5 Runs
0QA239031762#187571688_13L84240Q12Q20,2,239031762,Neither,+165,2.65,2.65,33/20,None Specified,,Unknown,None Specified,187573688,['SGP'],None Specified,Game Props,Race to 5 Runs
0QA239031762#187571592_13L84240Q10Q21,2,239031762,CHI Cubs,+275,3.75,3.75,11/4,None Specified,CHI Cubs,Team,None Specified,187574592,['SGP'],"[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",Game Props,Race to 5 Runs
0QA239031761#187571602_13L84240Q11Q22,2,239031761,LA Dodgers,+175,2.75,2.75,7/4,None Specified,LA Dodgers,Team,None Specified,187572602,['SGP'],"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Game Props,Race to 6 Runs
0QA239031761#187571686_13L84240Q12Q20,2,239031761,Neither,-115,1.86956522,1.86,20/23,None Specified,,Unknown,None Specified,187573686,['SGP'],None Specified,Game Props,Race to 6 Runs
0QA239031761#187571590_13L84240Q10Q21,2,239031761,CHI Cubs,+390,4.9,4.90,39/10,None Specified,CHI Cubs,Team,None Specified,187574590,['SGP'],"[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",Game Props,Race to 6 Runs
0QA239031760#187571603_13L84240Q11Q22,2,239031760,LA Dodgers,+260,3.6,3.60,13/5,None Specified,LA Dodgers,Team,None Specified,187572603,['SGP'],"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Game Props,Race to 7 Runs
0QA239031760#187571685_13L84240Q12Q20,2,239031760,Neither,-205,1.48780488,1.48,20/41,None Specified,,Unknown,None Specified,187573685,['SGP'],None Specified,Game Props,Race to 7 Runs
0QA239031760#187571589_13L84240Q10Q21,2,239031760,CHI Cubs,+550,6.5,6.50,11/2,None Specified,CHI Cubs,Team,None Specified,187574589,['SGP'],"[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",Game Props,Race to 7 Runs
0QA239031750#187572119_14L84240Q10Q21,2,239031750,1-0,+3500,36,36.00,35/1,None Specified,LA Dodgers,Team,None Specified,187573119,None Specified,"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Correct Score,Correct Score
0QA239031750#187572124_14L84240Q10Q22,2,239031750,2-0,+3000,31,31.00,30/1,None Specified,LA Dodgers,Team,None Specified,187573124,None Specified,"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Correct Score,Correct Score
0QA239031750#187572125_14L84240Q11Q22,2,239031750,2-1,+2000,21,21.00,20/1,None Specified,LA Dodgers,Team,None Specified,187573125,None Specified,"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Correct Score,Correct Score
0QA239031750#187572130_14L84240Q10Q23,2,239031750,3-0,+3000,31,31.00,30/1,None Specified,LA Dodgers,Team,None Specified,187573130,None Specified,"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Correct Score,Correct Score
0QA239031750#187572131_14L84240Q11Q23,2,239031750,3-1,+2000,21,21.00,20/1,None Specified,LA Dodgers,Team,None Specified,187573131,None Specified,"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Correct Score,Correct Score
0QA239031750#187572136_14L84240Q12Q23,2,239031750,3-2,+1700,18,18.00,17/1,None Specified,LA Dodgers,Team,None Specified,187573136,None Specified,"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Correct Score,Correct Score
0QA239031750#187572137_14L84240Q10Q24,2,239031750,4-0,+3000,31,31.00,30/1,None Specified,LA Dodgers,Team,None Specified,187573137,None Specified,"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Correct Score,Correct Score
0QA239031750#187572142_14L84240Q11Q24,2,239031750,4-1,+2200,23,23.00,22/1,None Specified,LA Dodgers,Team,None Specified,187573142,None Specified,"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Correct Score,Correct Score
0QA239031750#187572143_14L84240Q12Q24,2,239031750,4-2,+1800,19,19.00,18/1,None Specified,LA Dodgers,Team,None Specified,187573143,None Specified,"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Correct Score,Correct Score
