providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,subcategory,prop_label
0OU79092954O14750_1,2,3_79092954,Over,-105,1.95238096,1.95,20/21,147.5,,Unknown,True,147500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79092954U14750_3,2,3_79092954,Under,-115,1.86956522,1.86,20/23,147.5,,Unknown,True,147502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0ML79092954_3,2,1_79092954,Colorado State,-125,1.8,1.80,4/5,None Specified,Colorado State,Team,True,1279861172,['SGP'],"[{'id': '45374', 'name': 'Colorado State', 'type': 'Team'}]",Game Lines,Game,Moneyline
0ML79092954_1,2,1_79092954,Memphis,+105,2.05,2.05,21/20,None Specified,Memphis,Team,True,1279863168,['SGP'],"[{'id': '43053', 'name': 'Memphis', 'type': 'Team'}]",Game Lines,Game,Moneyline
0HC79111746P3250_3,2,2_79111746,Mount Saint Marys,-115,1.86956522,1.86,20/23,32.5,Mount Saint Marys,Team,True,32499,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '42025', 'name': 'Mount Saint Marys', 'type': 'Team'}]",Game Lines,Game,Spread
0HC79111746N3250_1,2,2_79111746,Duke,-105,1.95238096,1.95,20/21,-32.5,Duke,Team,True,32501,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '44551', 'name': 'Duke', 'type': 'Team'}]",Game Lines,Game,Spread
0OU79111746O14050_1,2,3_79111746,Over,-105,1.95238096,1.95,20/21,140.5,,Unknown,True,140500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79111746U14050_3,2,3_79111746,Under,-115,1.86956522,1.86,20/23,140.5,,Unknown,True,140502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
None Specified,0,None Specified,None Specified,None Specified,0,None Specified,None Specified,None Specified,None Specified,None Specified,True,0,None Specified,None Specified,Game Lines,Game,None Specified
None Specified,0,None Specified,None Specified,None Specified,0,None Specified,None Specified,None Specified,None Specified,None Specified,True,0,None Specified,None Specified,Game Lines,Game,None Specified
0HC79092772P450_3,2,2_79092772,Vanderbilt,-115,1.86956522,1.86,20/23,4.5,Vanderbilt,Team,True,4499,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '44513', 'name': 'Vanderbilt', 'type': 'Team'}]",Game Lines,Game,Spread
0HC79092772N450_1,2,2_79092772,Saint Marys,-105,1.95238096,1.95,20/21,-4.5,Saint Marys,Team,True,4501,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '41405', 'name': 'Saint Marys', 'type': 'Team'}]",Game Lines,Game,Spread
0OU79092772O13550_1,2,3_79092772,Over,-112,1.89285715,1.89,25/28,135.5,,Unknown,True,135500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79092772U13550_3,2,3_79092772,Under,-108,1.92592593,1.92,25/27,135.5,,Unknown,True,135502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0ML79092772_3,2,1_79092772,Vanderbilt,+160,2.6,2.60,8/5,None Specified,Vanderbilt,Team,True,1279858589,['SGP'],"[{'id': '44513', 'name': 'Vanderbilt', 'type': 'Team'}]",Game Lines,Game,Moneyline
0ML79092772_1,2,1_79092772,Saint Marys,-192,1.52083334,1.52,25/48,None Specified,Saint Marys,Team,True,1279860585,['SGP'],"[{'id': '41405', 'name': 'Saint Marys', 'type': 'Team'}]",Game Lines,Game,Moneyline
0HC79111741N250_3,2,2_79111741,North Carolina,+100,2,2.00,1/1,-2.5,North Carolina,Team,True,-2501,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '42450', 'name': 'North Carolina', 'type': 'Team'}]",Game Lines,Game,Spread
0HC79111741P250_1,2,2_79111741,Ole Miss,-120,1.83333334,1.83,5/6,2.5,Ole Miss,Team,True,-2499,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '43121', 'name': 'Ole Miss', 'type': 'Team'}]",Game Lines,Game,Spread
0OU79111741O15550_1,2,3_79111741,Over,-115,1.86956522,1.86,20/23,155.5,,Unknown,True,155500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79111741U15550_3,2,3_79111741,Under,-105,1.95238096,1.95,20/21,155.5,,Unknown,True,155502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0ML79111741_3,2,1_79111741,North Carolina,-130,1.76923077,1.76,10/13,None Specified,North Carolina,Team,True,1280260180,['SGP'],"[{'id': '42450', 'name': 'North Carolina', 'type': 'Team'}]",Game Lines,Game,Moneyline
0ML79111741_1,2,1_79111741,Ole Miss,+110,2.1,2.10,11/10,None Specified,Ole Miss,Team,True,1280262176,['SGP'],"[{'id': '43121', 'name': 'Ole Miss', 'type': 'Team'}]",Game Lines,Game,Moneyline
0HC79092960P1050_3,2,2_79092960,Grand Canyon,-110,1.90909091,1.90,10/11,10.5,Grand Canyon,Team,True,10499,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '43744', 'name': 'Grand Canyon', 'type': 'Team'}]",Game Lines,Game,Spread
0HC79092960N1050_1,2,2_79092960,Maryland,-110,1.90909091,1.90,10/11,-10.5,Maryland,Team,True,10501,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '42635', 'name': 'Maryland', 'type': 'Team'}]",Game Lines,Game,Spread
0OU79092960O15050_1,2,3_79092960,Over,-105,1.95238096,1.95,20/21,150.5,,Unknown,True,150500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79092960U15050_3,2,3_79092960,Under,-115,1.86956522,1.86,20/23,150.5,,Unknown,True,150502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0ML79092960_3,2,1_79092960,Grand Canyon,+440,5.4,5.40,22/5,None Specified,Grand Canyon,Team,True,1279861214,['SGP'],"[{'id': '43744', 'name': 'Grand Canyon', 'type': 'Team'}]",Game Lines,Game,Moneyline
0ML79092960_1,2,1_79092960,Maryland,-600,1.16666667,1.16,1/6,None Specified,Maryland,Team,True,1279863210,['SGP'],"[{'id': '42635', 'name': 'Maryland', 'type': 'Team'}]",Game Lines,Game,Moneyline
0HC79092952P2850_3,2,2_79092952,Norfolk State,-115,1.86956522,1.86,20/23,28.5,Norfolk State,Team,True,28499,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '43965', 'name': 'Norfolk State', 'type': 'Team'}]",Game Lines,Game,Spread
0HC79092952N2850_1,2,2_79092952,Florida,-105,1.95238096,1.95,20/21,-28.5,Florida,Team,True,28501,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '44135', 'name': 'Florida', 'type': 'Team'}]",Game Lines,Game,Spread
0OU79092952O15350_1,2,3_79092952,Over,-115,1.86956522,1.86,20/23,153.5,,Unknown,True,153500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79092952U15350_3,2,3_79092952,Under,-105,1.95238096,1.95,20/21,153.5,,Unknown,True,153502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0ML79092952_3,2,1_79092952,Norfolk State,+2500,26,26.00,25/1,None Specified,Norfolk State,Team,True,1279861158,['SGP'],"[{'id': '43965', 'name': 'Norfolk State', 'type': 'Team'}]",Game Lines,Game,Moneyline
0ML79092952_1,2,1_79092952,Florida,-9000,1.01111112,1.01,1/90,None Specified,Florida,Team,True,1279863154,['SGP'],"[{'id': '44135', 'name': 'Florida', 'type': 'Team'}]",Game Lines,Game,Moneyline
0HC79092941P1150_3,2,2_79092941,Troy,-115,1.86956522,1.86,20/23,11.5,Troy,Team,True,11499,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '43481', 'name': 'Troy', 'type': 'Team'}]",Game Lines,Game,Spread
0HC79092941N1150_1,2,2_79092941,Kentucky,-105,1.95238096,1.95,20/21,-11.5,Kentucky,Team,True,11501,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '44542', 'name': 'Kentucky', 'type': 'Team'}]",Game Lines,Game,Spread
0OU79092941O15150_1,2,3_79092941,Over,-115,1.86956522,1.86,20/23,151.5,,Unknown,True,151500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79092941U15150_3,2,3_79092941,Under,-105,1.95238096,1.95,20/21,151.5,,Unknown,True,151502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0ML79092941_3,2,1_79092941,Troy,+525,6.25,6.25,21/4,None Specified,Troy,Team,True,1279861081,['SGP'],"[{'id': '43481', 'name': 'Troy', 'type': 'Team'}]",Game Lines,Game,Moneyline
0ML79092941_1,2,1_79092941,Kentucky,-750,1.13333334,1.13,2/15,None Specified,Kentucky,Team,True,1279863077,['SGP'],"[{'id': '44542', 'name': 'Kentucky', 'type': 'Team'}]",Game Lines,Game,Moneyline
0HC79092502P350_3,2,2_79092502,New Mexico,-105,1.95238096,1.95,20/21,3.5,New Mexico,Team,True,3499,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '44215', 'name': 'New Mexico', 'type': 'Team'}]",Game Lines,Game,Spread
0HC79092502N350_1,2,2_79092502,Marquette,-115,1.86956522,1.86,20/23,-3.5,Marquette,Team,True,3501,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '44018', 'name': 'Marquette', 'type': 'Team'}]",Game Lines,Game,Spread
0OU79092502O15250_1,2,3_79092502,Over,-112,1.89285715,1.89,25/28,152.5,,Unknown,True,152500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79092502U15250_3,2,3_79092502,Under,-108,1.92592593,1.92,25/27,152.5,,Unknown,True,152502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0ML79092502_3,2,1_79092502,New Mexico,+150,2.5,2.50,6/4,None Specified,New Mexico,Team,True,1279852583,['SGP'],"[{'id': '44215', 'name': 'New Mexico', 'type': 'Team'}]",Game Lines,Game,Moneyline
0ML79092502_1,2,1_79092502,Marquette,-180,1.55555556,1.55,5/9,None Specified,Marquette,Team,True,1279854579,['SGP'],"[{'id': '44018', 'name': 'Marquette', 'type': 'Team'}]",Game Lines,Game,Moneyline
0HC79092765P1450_3,2,2_79092765,Akron,-108,1.92592593,1.92,25/27,14.5,Akron,Team,True,14499,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '41425', 'name': 'Akron', 'type': 'Team'}]",Game Lines,Game,Spread
0HC79092765N1450_1,2,2_79092765,Arizona,-112,1.89285715,1.89,25/28,-14.5,Arizona,Team,True,14501,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '45351', 'name': 'Arizona', 'type': 'Team'}]",Game Lines,Game,Spread
0OU79092765O16650_1,2,3_79092765,Over,-115,1.86956522,1.86,20/23,166.5,,Unknown,True,166500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79092765U16650_3,2,3_79092765,Under,-105,1.95238096,1.95,20/21,166.5,,Unknown,True,166502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0ML79092765_3,2,1_79092765,Akron,+750,8.5,8.50,15/2,None Specified,Akron,Team,True,1279858442,['SGP'],"[{'id': '41425', 'name': 'Akron', 'type': 'Team'}]",Game Lines,Game,Moneyline
0ML79092765_1,2,1_79092765,Arizona,-1200,1.08333334,1.08,1/12,None Specified,Arizona,Team,True,1279860438,['SGP'],"[{'id': '45351', 'name': 'Arizona', 'type': 'Team'}]",Game Lines,Game,Moneyline
0HC79092953P550_3,2,2_79092953,Oklahoma,-110,1.90909091,1.90,10/11,5.5,Oklahoma,Team,True,5499,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '42537', 'name': 'Oklahoma', 'type': 'Team'}]",Game Lines,Game,Spread
0HC79092953N550_1,2,2_79092953,UConn,-110,1.90909091,1.90,10/11,-5.5,UConn,Team,True,5501,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '41421', 'name': 'UConn', 'type': 'Team'}]",Game Lines,Game,Spread
0OU79092953O14850_1,2,3_79092953,Over,-105,1.95238096,1.95,20/21,148.5,,Unknown,True,148500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79092953U14850_3,2,3_79092953,Under,-115,1.86956522,1.86,20/23,148.5,,Unknown,True,148502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0ML79092953_3,2,1_79092953,Oklahoma,+190,2.9,2.90,19/10,None Specified,Oklahoma,Team,True,1279861165,['SGP'],"[{'id': '42537', 'name': 'Oklahoma', 'type': 'Team'}]",Game Lines,Game,Moneyline
0ML79092953_1,2,1_79092953,UConn,-230,1.43478261,1.43,10/23,None Specified,UConn,Team,True,1279863161,['SGP'],"[{'id': '41421', 'name': 'UConn', 'type': 'Team'}]",Game Lines,Game,Moneyline
0HC79111752P350_3,2,2_79111752,Xavier,-118,1.84745763,1.84,50/59,3.5,Xavier,Team,True,3499,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '44042', 'name': 'Xavier', 'type': 'Team'}]",Game Lines,Game,Spread
0HC79111752N350_1,2,2_79111752,Illinois,-102,1.98039216,1.98,50/51,-3.5,Illinois,Team,True,3501,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '41598', 'name': 'Illinois', 'type': 'Team'}]",Game Lines,Game,Spread
0OU79111752O16050_1,2,3_79111752,Over,-108,1.92592593,1.92,25/27,160.5,,Unknown,True,160500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79111752U16050_3,2,3_79111752,Under,-112,1.89285715,1.89,25/28,160.5,,Unknown,True,160502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0ML79111752_3,2,1_79111752,Xavier,+136,2.36,2.36,34/25,None Specified,Xavier,Team,True,1280260257,['SGP'],"[{'id': '44042', 'name': 'Xavier', 'type': 'Team'}]",Game Lines,Game,Moneyline
0ML79111752_1,2,1_79111752,Illinois,-162,1.61728396,1.61,50/81,None Specified,Illinois,Team,True,1280262253,['SGP'],"[{'id': '41598', 'name': 'Illinois', 'type': 'Team'}]",Game Lines,Game,Moneyline
0HC79092553P1750_3,2,2_79092553,Bryant,-110,1.90909091,1.90,10/11,17.5,Bryant,Team,True,17499,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '42187', 'name': 'Bryant', 'type': 'Team'}]",Game Lines,Game,Spread
0HC79092553N1750_1,2,2_79092553,Michigan State,-110,1.90909091,1.90,10/11,-17.5,Michigan State,Team,True,17501,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '41925', 'name': 'Michigan State', 'type': 'Team'}]",Game Lines,Game,Spread
0OU79092553O15250_1,2,3_79092553,Over,-110,1.90909091,1.90,10/11,152.5,,Unknown,True,152500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79092553U15250_3,2,3_79092553,Under,-110,1.90909091,1.90,10/11,152.5,,Unknown,True,152502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0ML79092553_3,2,1_79092553,Bryant,+1200,13,13.00,12/1,None Specified,Bryant,Team,True,1279853801,['SGP'],"[{'id': '42187', 'name': 'Bryant', 'type': 'Team'}]",Game Lines,Game,Moneyline
0ML79092553_1,2,1_79092553,Michigan State,-2400,1.04166667,1.04,1/24,None Specified,Michigan State,Team,True,1279855797,['SGP'],"[{'id': '41925', 'name': 'Michigan State', 'type': 'Team'}]",Game Lines,Game,Moneyline
0HC79092744P750_3,2,2_79092744,Liberty,-118,1.84745763,1.84,50/59,7.5,Liberty,Team,True,7499,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '41459', 'name': 'Liberty', 'type': 'Team'}]",Game Lines,Game,Spread
0HC79092744N750_1,2,2_79092744,Oregon,-102,1.98039216,1.98,50/51,-7.5,Oregon,Team,True,7501,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']","[{'id': '44430', 'name': 'Oregon', 'type': 'Team'}]",Game Lines,Game,Spread
0OU79092744O13950_1,2,3_79092744,Over,-108,1.92592593,1.92,25/27,139.5,,Unknown,True,139500,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0OU79092744U13950_3,2,3_79092744,Under,-112,1.89285715,1.89,25/28,139.5,,Unknown,True,139502,"['ProgressiveParlayTeamEligible', 'MainPointLine', 'SGP']",None Specified,Game Lines,Game,Total
0ML79092744_3,2,1_79092744,Liberty,+250,3.5,3.50,5/2,None Specified,Liberty,Team,True,1279858001,['SGP'],"[{'id': '41459', 'name': 'Liberty', 'type': 'Team'}]",Game Lines,Game,Moneyline
0ML79092744_1,2,1_79092744,Oregon,-310,1.32258065,1.32,10/31,None Specified,Oregon,Team,True,1279859997,['SGP'],"[{'id': '44430', 'name': 'Oregon', 'type': 'Team'}]",Game Lines,Game,Moneyline
0QA239640619#190168439_13L92483Q1-2115145679Q20,2,239640619,Creighton Two Points,+255,3.55,3.55,51/20,None Specified,Creighton,Team,None Specified,190169439,None Specified,"[{'id': '43875', 'name': 'Creighton', 'type': 'Team'}]",Flash Props,Next Field Goal,Next Field Goal Exact Type (after Score 52-36)
0QA239640619#190168440_13L92483Q1-1468704311Q20,2,239640619,Creighton Three Points,+425,5.25,5.25,17/4,None Specified,Creighton,Team,None Specified,190169440,None Specified,"[{'id': '43875', 'name': 'Creighton', 'type': 'Team'}]",Flash Props,Next Field Goal,Next Field Goal Exact Type (after Score 52-36)
0QA239640619#190168437_13L92483Q1-1103760638Q20,2,239640619,Louisville Two Points,+110,2.1,2.10,11/10,None Specified,Louisville,Team,None Specified,190171437,None Specified,"[{'id': '41477', 'name': 'Louisville', 'type': 'Team'}]",Flash Props,Next Field Goal,Next Field Goal Exact Type (after Score 52-36)
0QA239640619#190168438_13L92483Q1340651350Q20,2,239640619,Louisville Three Points,+340,4.4,4.40,17/5,None Specified,Louisville,Team,None Specified,190171438,None Specified,"[{'id': '41477', 'name': 'Louisville', 'type': 'Team'}]",Flash Props,Next Field Goal,Next Field Goal Exact Type (after Score 52-36)
0QA239640615#190168434_15L92483Q1802858144Q20,2,239640615,Creighton,+140,2.4,2.40,7/5,None Specified,Creighton,Team,None Specified,190169434,None Specified,"[{'id': '43875', 'name': 'Creighton', 'type': 'Team'}]",Flash Props,Next Field Goal,Team to Score the Next Field Goal (after Score 52-36)
0QA239640615#190168433_13L92483Q11447515843Q20,2,239640615,Louisville,-180,1.55555556,1.55,5/9,None Specified,Louisville,Team,None Specified,190171433,None Specified,"[{'id': '41477', 'name': 'Louisville', 'type': 'Team'}]",Flash Props,Next Field Goal,Team to Score the Next Field Goal (after Score 52-36)
0QA239640482#190168031_13L92483Q1-316098124Q20,2,239640482,High Point Two Points,+255,3.55,3.55,51/20,None Specified,High Point,Team,None Specified,190169031,None Specified,"[{'id': '45137', 'name': 'High Point', 'type': 'Team'}]",Flash Props,Next Field Goal,Next Field Goal Exact Type (after Score 27-35)
0QA239640482#190168032_13L92483Q1348616770Q20,2,239640482,High Point Three Points,+475,5.75,5.75,19/4,None Specified,High Point,Team,None Specified,190169032,None Specified,"[{'id': '45137', 'name': 'High Point', 'type': 'Team'}]",Flash Props,Next Field Goal,Next Field Goal Exact Type (after Score 27-35)
0QA239640482#190168029_13L92483Q1-340753133Q20,2,239640482,Purdue Two Points,-105,1.95238096,1.95,20/21,None Specified,Purdue,Team,None Specified,190171029,None Specified,"[{'id': '42127', 'name': 'Purdue', 'type': 'Team'}]",Flash Props,Next Field Goal,Next Field Goal Exact Type (after Score 27-35)
0QA239640482#190168030_13L92483Q1-2046046471Q20,2,239640482,Purdue Three Points,+370,4.7,4.70,37/10,None Specified,Purdue,Team,None Specified,190171030,None Specified,"[{'id': '42127', 'name': 'Purdue', 'type': 'Team'}]",Flash Props,Next Field Goal,Next Field Goal Exact Type (after Score 27-35)
0QA239640483#190168028_15L92483Q11514047675Q20,2,239640483,High Point,+150,2.5,2.50,6/4,None Specified,High Point,Team,None Specified,190169028,None Specified,"[{'id': '45137', 'name': 'High Point', 'type': 'Team'}]",Flash Props,Next Field Goal,Team to Score the Next Field Goal (after Score 27-35)
0QA239640483#190168027_13L92483Q11286171368Q20,2,239640483,Purdue,-195,1.51282052,1.51,20/39,None Specified,Purdue,Team,None Specified,190171027,None Specified,"[{'id': '42127', 'name': 'Purdue', 'type': 'Team'}]",Flash Props,Next Field Goal,Team to Score the Next Field Goal (after Score 27-35)
0QA239071230#187786676_13L92483Q1-1308371319Q20,2,239071230,6+,-650,1.15384616,1.15,2/13,None Specified,Brandon Whitney,Unknown,None Specified,11576,['SGP'],"[{'id': '522278', 'name': 'Brandon Whitney', 'type': 'Player'}]",Player Points,Points,Brandon Whitney Points
0QA239071230#187786677_13L92483Q1-2112887333Q20,2,239071230,8+,-260,1.38461539,1.38,5/13,None Specified,Brandon Whitney,Unknown,None Specified,13876,['SGP'],"[{'id': '522278', 'name': 'Brandon Whitney', 'type': 'Player'}]",Player Points,Points,Brandon Whitney Points
0QA239071230#187786678_13L92483Q11443424587Q20,2,239071230,10+,-125,1.8,1.80,4/5,None Specified,Brandon Whitney,Unknown,True,18078,"['MostBalancedOdds', 'SGP', 'MostBalancedGlobalProbability']","[{'id': '522278', 'name': 'Brandon Whitney', 'type': 'Player'}]",Player Points,Points,Brandon Whitney Points
0QA239071230#187786679_13L92483Q1-1107258587Q20,2,239071230,12+,+155,2.55,2.55,31/20,None Specified,Brandon Whitney,Unknown,None Specified,25579,['SGP'],"[{'id': '522278', 'name': 'Brandon Whitney', 'type': 'Player'}]",Player Points,Points,Brandon Whitney Points
0QA239071230#187786680_13L92483Q1-1154980963Q20,2,239071230,15+,+390,4.9,4.90,39/10,None Specified,Brandon Whitney,Unknown,None Specified,49080,['SGP'],"[{'id': '522278', 'name': 'Brandon Whitney', 'type': 'Player'}]",Player Points,Points,Brandon Whitney Points
0QA239071230#187786681_13L92483Q1-238095740Q20,2,239071230,18+,+1000,11,11.00,10/1,None Specified,Brandon Whitney,Unknown,None Specified,110081,['SGP'],"[{'id': '522278', 'name': 'Brandon Whitney', 'type': 'Player'}]",Player Points,Points,Brandon Whitney Points
